Churn,Genero,Tercera_Edad,Con_Pareja,Tiene_Dependientes,Meses_Contrato,Tiene_Servicio_Telefonico,Servicio_Internet,Tiene_Soporte_Tecnico,Tiene_Streaming_TV,Duración_Contrato,Forma de pago,Cargos_Mensuales,Total_Facturado,Cargos_Diarios
0,Male,0,0,0,4,0,DSL,1,0,Month-to-month,Mailed check,42.4,146.4,1.4133333333333333
1,Female,0,0,0,2,0,DSL,0,0,Month-to-month,Electronic check,42.6,72.4,1.4200000000000002
1,Male,0,0,0,45,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),100.85,4740.0,3.3616666666666664
0,Female,0,1,0,19,1,DSL,0,0,Month-to-month,Mailed check,44.9,839.65,1.4966666666666666
1,Male,1,1,0,3,0,DSL,0,1,Month-to-month,Mailed check,36.45,93.7,1.215
1,Female,0,1,0,28,1,Fiber optic,1,1,Month-to-month,Electronic check,104.8,3046.05,3.493333333333333
0,Female,0,1,1,23,1,Fiber optic,0,0,Month-to-month,Electronic check,85.6,1868.4,2.853333333333333
1,Male,0,0,0,1,1,No,False,0,Month-to-month,Electronic check,20.55,20.55,685
0,Female,0,0,0,25,0,DSL,0,1,Month-to-month,Electronic check,48.25,1293.8,1.6083333333333334
0,Male,0,1,0,71,1,DSL,1,0,Two year,Credit card (automatic),80.4,5727.15,2.68
0,Male,0,0,0,14,1,Fiber optic,0,0,Month-to-month,Electronic check,76.45,1117.55,2.5483333333333333
0,Male,0,0,0,24,1,DSL,1,0,One year,Bank transfer (automatic),54.6,1242.25,1.82
0,Male,1,0,0,56,1,Fiber optic,0,1,Month-to-month,Electronic check,101.05,5594.0,3.368333333333333
1,Male,1,1,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,80.3,80.3,2.6766666666666667
0,Male,1,1,0,7,1,DSL,1,0,Month-to-month,Electronic check,64.2,475.0,2.14
0,Female,0,0,0,5,1,DSL,1,1,Month-to-month,Electronic check,64.35,352.65,2.145
1,Female,0,1,0,1,1,Fiber optic,0,0,Month-to-month,Mailed check,69.4,69.4,2.3133333333333335
0,Female,0,1,1,19,0,DSL,0,0,Month-to-month,Mailed check,24.85,434.8,0.8283333333333334
1,Female,0,0,0,7,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),75.1,552.95,2.503333333333333
0,Female,0,1,1,16,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),73.25,1195.75,2.441666666666667
0,Female,0,1,1,10,1,DSL,0,0,One year,Mailed check,65.9,660.05,2.1966666666666668
0,Female,0,0,0,72,1,DSL,0,0,Two year,Bank transfer (automatic),59.75,4265.0,1.9916666666666667
0,Male,1,0,0,51,1,Fiber optic,0,1,One year,Bank transfer (automatic),94.0,4905.75,3.1333333333333333
0,Male,1,0,0,67,1,Fiber optic,1,1,Two year,Credit card (automatic),116.1,7839.85,3.8699999999999997
0,Female,1,1,0,25,1,Fiber optic,0,0,Month-to-month,Electronic check,69.3,1813.1,2.31
0,Female,0,1,1,45,1,DSL,1,1,Month-to-month,Mailed check,81.3,3541.1,2.71
0,Male,0,0,0,1,1,No,False,0,Month-to-month,Credit card (automatic),19.3,19.3,0.6433333333333333
1,Female,0,0,0,30,1,Fiber optic,1,1,Month-to-month,Electronic check,85.15,2555.9,2.8383333333333334
0,Male,0,1,1,11,1,Fiber optic,0,1,Month-to-month,Electronic check,90.6,1020.2,3.02
0,Female,0,1,0,20,1,Fiber optic,1,0,Month-to-month,Mailed check,81.0,1683.7,2.7
0,Male,0,1,0,70,1,Fiber optic,1,1,Two year,Credit card (automatic),114.3,8244.3,3.81
1,Male,0,0,0,38,1,DSL,1,0,One year,Mailed check,62.3,2354.8,2.0766666666666667
1,Female,1,1,0,1,0,DSL,0,0,Month-to-month,Electronic check,24.8,24.8,0.8266666666666667
1,Male,0,0,0,3,1,Fiber optic,1,1,Month-to-month,Electronic check,98.7,293.65,3.29
0,Female,0,1,1,64,1,Fiber optic,1,1,One year,Bank transfer (automatic),104.4,6721.6,3.48
0,Male,0,0,0,65,1,No,False,0,Two year,Credit card (automatic),19.55,1218.65,0.6516666666666667
1,Female,0,0,0,9,1,Fiber optic,0,1,Month-to-month,Electronic check,94.75,889.9,3.158333333333333
0,Female,0,0,0,60,1,DSL,1,0,One year,Electronic check,64.75,4039.5,2.158333333333333
0,Male,0,0,0,35,1,No,False,0,Two year,Bank transfer (automatic),21.45,705.45,715
0,Male,0,0,0,11,0,DSL,0,0,Month-to-month,Mailed check,34.7,383.55,1.1566666666666667
1,Female,0,1,1,33,1,No,False,0,Two year,Mailed check,24.5,740.3,0.8166666666666667
0,Female,0,0,0,36,1,DSL,1,1,One year,Bank transfer (automatic),85.85,3003.55,2.8616666666666664
0,Male,0,0,0,3,1,Fiber optic,1,1,Month-to-month,Mailed check,89.85,244.45,2.9949999999999997
0,Male,0,0,0,31,1,Fiber optic,1,1,Two year,Bank transfer (automatic),99.45,3109.9,3.315
0,Male,0,0,0,27,1,No,False,0,Month-to-month,Credit card (automatic),19.4,460.25,0.6466666666666666
1,Female,1,0,0,40,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),79.2,3233.85,2.64
1,Female,0,1,1,3,1,DSL,0,0,Month-to-month,Mailed check,44.3,134.5,1.4766666666666666
0,Female,0,0,0,52,0,DSL,1,0,Two year,Mailed check,39.1,1982.1,1.3033333333333335
0,Male,0,0,1,21,1,Fiber optic,0,0,Month-to-month,Electronic check,80.35,1747.2,2.6783333333333332
0,Female,0,1,0,24,1,DSL,0,0,Month-to-month,Mailed check,66.3,1559.45,2.21
0,Male,0,1,0,67,1,Fiber optic,0,1,One year,Bank transfer (automatic),88.4,5798.3,2.9466666666666668
0,Male,0,0,0,10,1,DSL,0,0,Month-to-month,Credit card (automatic),54.5,568.2,1.8166666666666667
0,Male,0,0,0,8,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),70.7,553.4,2.356666666666667
0,Female,0,0,0,3,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),74.4,215.8,2.48
0,Male,0,0,0,6,1,No,False,0,Month-to-month,Mailed check,18.95,110.15,0.6316666666666666
1,Female,0,0,0,21,1,Fiber optic,0,1,Month-to-month,Electronic check,97.35,2119.5,3.2449999999999997
0,Male,0,1,1,65,1,No,False,0,Two year,Mailed check,19.9,1292.6,0.6633333333333333
0,Male,0,1,1,72,1,Fiber optic,0,0,Two year,Credit card (automatic),84.5,6130.85,2.816666666666667
0,Female,0,0,1,66,1,Fiber optic,1,0,Two year,Credit card (automatic),90.95,5930.05,3.0316666666666667
0,Male,0,1,0,66,1,DSL,1,1,Two year,Bank transfer (automatic),91.7,6075.9,3.0566666666666666
0,Male,0,0,0,47,1,Fiber optic,0,1,One year,Electronic check,103.1,4889.3,3.4366666666666665
0,Male,0,0,0,4,1,No,False,0,Month-to-month,Credit card (automatic),20.7,83.75,0.69
0,Male,0,0,1,21,1,No,False,0,Two year,Mailed check,19.6,397.0,0.6533333333333334
0,Female,0,1,0,25,1,Fiber optic,0,0,Month-to-month,Electronic check,74.6,1797.75,2.4866666666666664
1,Male,0,0,0,24,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),90.55,2282.55,3.018333333333333
0,Male,0,0,0,8,1,Fiber optic,0,0,Month-to-month,Mailed check,70.1,551.35,2.3366666666666664
0,Female,0,1,1,72,1,No,False,0,Two year,Mailed check,24.9,1859.2,0.83
0,Female,0,0,0,36,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),94.8,3565.65,3.1599999999999997
0,Male,0,1,1,49,0,DSL,0,0,Month-to-month,Electronic check,39.2,1838.15,1.3066666666666669
1,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,19.6,19.6,0.6533333333333334
0,Male,0,1,1,18,1,DSL,1,1,Month-to-month,Electronic check,83.25,1611.15,2.775
0,Male,0,1,1,15,1,Fiber optic,0,0,Month-to-month,Mailed check,75.1,1151.55,2.503333333333333
1,Male,0,1,0,8,1,Fiber optic,0,0,Month-to-month,Electronic check,75.0,632.95,2.5
0,Male,0,1,0,8,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),85.65,659.45,2.855
0,Male,1,0,0,54,1,DSL,1,0,One year,Bank transfer (automatic),65.25,3529.95,2.175
0,Male,0,1,0,42,1,DSL,0,0,One year,Credit card (automatic),56.1,2386.85,1.87
0,Female,0,1,1,13,1,No,False,0,Two year,Bank transfer (automatic),25.0,332.5,0.8333333333333334
0,Female,0,0,0,66,1,No,False,0,Two year,Credit card (automatic),25.15,1683.6,0.8383333333333333
0,Female,0,1,0,63,1,Fiber optic,1,0,One year,Credit card (automatic),81.2,4965.1,2.7066666666666666
0,Male,0,0,0,71,1,DSL,1,0,Two year,Bank transfer (automatic),80.6,5708.2,2.6866666666666665
0,Female,0,1,0,15,1,No,False,0,Month-to-month,Credit card (automatic),20.45,330.8,0.6816666666666666
1,Female,1,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,69.95,69.95,2.3316666666666666
0,Female,0,0,0,10,1,No,False,0,Month-to-month,Electronic check,21.2,222.65,0.7066666666666667
0,Female,0,0,0,2,1,No,False,0,Month-to-month,Mailed check,20.1,39.8,0.67
0,Female,0,0,0,15,1,No,False,0,Two year,Bank transfer (automatic),25.05,369.1,0.8350000000000001
0,Female,0,1,0,53,1,Fiber optic,1,1,One year,Electronic check,110.5,5835.5,3.683333333333333
1,Male,0,0,0,14,0,DSL,0,1,Month-to-month,Electronic check,50.75,712.75,1.6916666666666667
0,Female,0,1,1,35,1,No,False,0,One year,Mailed check,19.65,708.8,0.6549999999999999
1,Male,1,0,0,15,1,Fiber optic,0,0,Month-to-month,Electronic check,80.2,1217.25,2.6733333333333333
0,Female,1,0,0,43,1,Fiber optic,0,1,Month-to-month,Electronic check,90.25,3838.75,3.0083333333333333
0,Female,0,1,1,72,1,Fiber optic,1,1,Two year,Electronic check,115.5,8425.15,3.85
0,Male,1,0,0,55,1,Fiber optic,1,1,Month-to-month,Electronic check,116.5,6382.55,3.8833333333333333
0,Female,1,1,0,66,1,DSL,0,1,One year,Bank transfer (automatic),70.85,4738.85,2.3616666666666664
1,Female,1,0,0,23,1,Fiber optic,0,1,Month-to-month,Electronic check,94.75,2293.6,3.158333333333333
0,Female,0,1,0,40,1,DSL,0,0,Month-to-month,Credit card (automatic),56.6,2379.1,1.8866666666666667
1,Male,0,1,0,42,1,Fiber optic,1,0,Month-to-month,Electronic check,99.45,4138.05,3.315
1,Female,1,0,0,15,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),75.3,1147.45,2.51
0,Male,0,0,0,22,1,No,False,0,One year,Mailed check,19.6,422.5,0.6533333333333334
0,Female,1,1,0,56,1,Fiber optic,1,0,Month-to-month,Bank transfer (automatic),76.85,4275.75,2.5616666666666665
0,Female,1,0,0,72,1,Fiber optic,1,0,Two year,Bank transfer (automatic),107.4,7748.75,3.58
0,Male,0,1,1,62,1,No,False,0,Two year,Bank transfer (automatic),24.25,1424.6,0.8083333333333333
0,Female,1,1,0,71,1,Fiber optic,1,1,Two year,Bank transfer (automatic),109.7,7904.25,3.6566666666666667
0,Male,1,1,0,71,1,Fiber optic,1,1,Two year,Bank transfer (automatic),115.05,8016.6,3.835
0,Female,0,1,1,39,1,DSL,0,1,Month-to-month,Mailed check,59.85,2341.5,1.995
0,Male,0,1,0,50,1,Fiber optic,0,1,One year,Electronic check,103.95,5231.3,3.4650000000000003
0,Female,0,0,0,55,1,Fiber optic,0,0,One year,Credit card (automatic),84.25,4589.85,2.808333333333333
1,Male,0,1,0,40,0,DSL,0,0,One year,Electronic check,42.35,1716.45,1.4116666666666666
0,Female,0,0,0,6,1,Fiber optic,1,0,Month-to-month,Electronic check,89.25,487.05,2.975
0,Female,0,1,1,72,1,DSL,0,0,Two year,Credit card (automatic),68.75,4888.2,2.2916666666666665
0,Male,0,1,0,69,0,DSL,1,1,Two year,Bank transfer (automatic),60.25,4055.5,2.0083333333333333
0,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Mailed check,71.1,71.1,2.3699999999999997
0,Male,1,1,0,63,1,Fiber optic,0,1,Two year,Credit card (automatic),108.5,6991.9,3.6166666666666667
1,Male,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Mailed check,71.35,71.35,2.378333333333333
0,Male,0,0,0,66,1,No,False,0,One year,Bank transfer (automatic),25.45,1699.15,0.8483333333333333
0,Male,0,1,1,63,1,No,False,0,Two year,Mailed check,19.55,1245.6,0.6516666666666667
0,Male,0,1,1,12,1,No,False,0,Month-to-month,Electronic check,21.15,306.05,705
0,Male,0,1,0,62,0,DSL,1,0,Two year,Credit card (automatic),38.6,2345.55,1.2866666666666666
0,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.2,20.2,0.6733333333333333
0,Male,0,1,1,10,1,DSL,0,1,Month-to-month,Mailed check,60.2,563.5,2.006666666666667
0,Male,1,0,0,49,1,DSL,1,0,Two year,Credit card (automatic),81.35,4060.9,2.7116666666666664
0,Female,0,0,1,22,0,DSL,0,1,One year,Credit card (automatic),49.45,1031.4,1.6483333333333334
0,Female,0,1,1,62,1,DSL,0,0,One year,Credit card (automatic),54.75,3425.35,1.825
1,Female,1,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,70.55,70.55,2.3516666666666666
1,Female,0,1,0,6,1,No,False,0,Month-to-month,Bank transfer (automatic),19.5,146.3,0.65
0,Male,1,0,0,54,1,Fiber optic,0,0,Month-to-month,Electronic check,90.05,4931.8,3.0016666666666665
1,Female,0,0,0,1,1,Fiber optic,0,1,Month-to-month,Electronic check,79.65,79.65,2.6550000000000002
1,Female,1,0,0,9,1,Fiber optic,0,0,Month-to-month,Electronic check,84.45,762.5,2.815
0,Female,1,0,1,33,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),105.35,3465.05,3.5116666666666663
0,Male,0,0,0,64,1,DSL,1,1,Two year,Credit card (automatic),86.55,5632.55,2.885
1,Male,1,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,69.65,69.65,2.3216666666666668
1,Female,1,0,0,27,1,Fiber optic,0,0,Month-to-month,Electronic check,85.25,2287.25,2.841666666666667
1,Male,0,0,0,16,1,Fiber optic,0,1,Month-to-month,Electronic check,94.25,1483.25,3.1416666666666666
0,Male,0,0,1,1,1,DSL,0,0,Month-to-month,Electronic check,49.85,49.85,1.6616666666666666
0,Male,1,0,0,65,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),99.1,6496.15,3.3033333333333332
0,Female,1,0,0,71,1,Fiber optic,1,1,One year,Credit card (automatic),99.65,7181.25,3.3216666666666668
1,Female,0,0,0,10,1,Fiber optic,0,0,Month-to-month,Electronic check,74.75,799.65,2.4916666666666667
1,Female,0,0,0,13,0,DSL,0,0,Month-to-month,Electronic check,35.1,446.1,1.1700000000000002
0,Female,0,1,1,24,1,No,False,0,Two year,Credit card (automatic),21.1,490.65,0.7033333333333334
0,Female,0,1,1,67,0,DSL,1,0,Two year,Credit card (automatic),35.7,2545.7,1.1900000000000002
0,Male,0,0,0,14,0,DSL,0,0,Month-to-month,Mailed check,31.1,419.7,1.0366666666666666
0,Male,1,1,0,24,0,DSL,1,0,Month-to-month,Mailed check,34.25,828.2,1.1416666666666666
0,Female,0,0,0,70,1,Fiber optic,0,1,Two year,Mailed check,111.15,7737.55,3.705
1,Female,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.3,20.3,0.6766666666666666
0,Male,1,1,0,9,1,No,False,0,One year,Credit card (automatic),19.85,183.15,0.6616666666666667
0,Male,0,0,0,10,1,No,False,0,One year,Mailed check,19.5,225.85,0.65
1,Male,0,1,0,65,1,Fiber optic,0,0,One year,Electronic check,89.75,5769.6,2.9916666666666667
1,Male,1,0,0,1,1,DSL,0,0,Month-to-month,Electronic check,45.1,45.1,1.5033333333333334
0,Female,0,0,0,30,1,DSL,0,1,One year,Credit card (automatic),79.3,2427.1,2.643333333333333
0,Male,0,0,1,13,1,DSL,0,0,Month-to-month,Mailed check,44.0,659.35,1.4666666666666666
1,Male,0,0,0,4,1,Fiber optic,0,0,Month-to-month,Electronic check,74.35,265.35,2.478333333333333
0,Female,0,0,0,11,1,No,False,0,One year,Mailed check,20.0,211.95,0.6666666666666666
0,Female,0,1,0,62,1,Fiber optic,1,1,Two year,Mailed check,113.95,6891.4,3.7983333333333333
1,Male,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,80.2,181.1,2.6733333333333333
0,Male,0,0,0,9,1,Fiber optic,0,1,Month-to-month,Electronic check,94.05,811.65,3.135
0,Female,1,0,0,71,1,Fiber optic,0,1,Two year,Bank transfer (automatic),104.05,7413.55,3.4683333333333333
0,Male,0,1,0,58,1,Fiber optic,0,1,One year,Credit card (automatic),100.35,5681.1,3.3449999999999998
0,Male,0,0,0,72,1,No,False,0,Two year,Bank transfer (automatic),24.75,1777.6,825
0,Female,0,0,0,10,1,DSL,0,0,Month-to-month,Mailed check,45.25,428.7,1.5083333333333333
0,Female,0,0,0,19,1,DSL,0,0,Month-to-month,Electronic check,56.2,1093.4,1.8733333333333335
0,Male,0,1,1,59,1,DSL,1,1,One year,Credit card (automatic),76.75,4541.9,2.558333333333333
0,Male,0,0,0,54,1,DSL,1,1,Month-to-month,Mailed check,69.9,3883.3,2.33
1,Female,1,0,0,4,1,Fiber optic,0,1,Month-to-month,Electronic check,95.45,396.1,3.1816666666666666
0,Female,0,1,0,42,1,No,False,0,Two year,Electronic check,25.25,1108.2,0.8416666666666667
0,Male,0,1,1,48,1,Fiber optic,1,1,Two year,Credit card (automatic),111.8,5443.65,3.7266666666666666
0,Female,0,0,1,43,1,DSL,0,0,Month-to-month,Electronic check,63.95,2737.05,2.131666666666667
0,Male,0,1,1,68,1,DSL,1,1,Two year,Credit card (automatic),88.85,6132.7,2.9616666666666664
0,Female,0,0,0,12,1,Fiber optic,0,0,Month-to-month,Electronic check,79.8,1001.2,2.6599999999999997
0,Male,0,1,0,38,0,DSL,1,1,Two year,Bank transfer (automatic),60.0,2193.2,2.0
0,Male,1,1,0,14,1,Fiber optic,0,0,Month-to-month,Electronic check,75.1,1013.35,2.503333333333333
0,Male,0,1,0,72,1,Fiber optic,0,1,Two year,Bank transfer (automatic),106.3,7565.35,3.5433333333333334
0,Female,0,1,1,11,0,DSL,0,1,Month-to-month,Electronic check,50.55,565.35,1.6849999999999998
0,Male,0,0,0,17,1,DSL,0,0,One year,Mailed check,56.1,946.95,1.87
0,Female,0,0,0,10,0,DSL,0,0,Month-to-month,Bank transfer (automatic),40.7,449.3,1.3566666666666667
1,Male,0,0,0,4,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),72.2,305.55,2.4066666666666667
1,Male,1,1,0,39,1,Fiber optic,0,1,Month-to-month,Electronic check,105.65,4284.8,3.521666666666667
1,Male,1,0,0,23,1,Fiber optic,0,1,Month-to-month,Electronic check,106.4,2483.5,3.546666666666667
0,Male,0,1,1,9,1,Fiber optic,1,1,Month-to-month,Electronic check,101.5,906.85,3.3833333333333333
0,Male,0,1,1,4,1,Fiber optic,0,0,Month-to-month,Mailed check,69.55,284.9,2.3183333333333334
0,Female,0,1,1,36,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),104.5,3684.95,3.4833333333333334
0,Female,0,0,0,6,0,DSL,1,1,One year,Mailed check,49.25,255.6,1.6416666666666666
0,Female,0,1,0,72,1,DSL,1,1,Two year,Bank transfer (automatic),84.9,6065.3,2.83
1,Female,0,0,0,7,1,Fiber optic,0,0,Month-to-month,Mailed check,79.65,604.7,2.6550000000000002
0,Female,0,1,1,56,1,No,False,0,Two year,Mailed check,20.05,1090.1,0.6683333333333333
0,Female,0,0,0,6,1,Fiber optic,0,0,Month-to-month,Mailed check,85.95,514.6,2.865
0,Female,1,0,0,49,1,Fiber optic,1,0,One year,Bank transfer (automatic),103.0,5166.2,3.433333333333333
0,Male,0,0,0,15,1,No,False,0,Month-to-month,Mailed check,19.75,311.6,0.6583333333333333
0,Female,0,1,1,23,1,No,False,0,Two year,Mailed check,19.65,451.55,0.6549999999999999
0,Female,0,0,0,54,1,DSL,1,1,Two year,Electronic check,80.6,4299.95,2.6866666666666665
0,Female,0,1,0,71,1,DSL,1,1,Two year,Bank transfer (automatic),81.85,5924.4,2.728333333333333
0,Male,0,0,0,34,1,DSL,0,0,Month-to-month,Electronic check,49.8,1734.2,1.66
0,Female,0,1,1,42,1,No,False,0,Two year,Electronic check,22.95,1014.25,765
0,Male,0,1,1,8,1,No,False,0,Two year,Credit card (automatic),19.6,125.0,0.6533333333333334
0,Male,0,0,0,39,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),73.15,2730.85,2.4383333333333335
1,Female,0,0,0,1,1,Fiber optic,0,1,Month-to-month,Electronic check,93.85,93.85,3.128333333333333
0,Male,0,0,0,2,1,No,False,0,Month-to-month,Mailed check,19.85,51.6,0.6616666666666667
0,Female,1,0,0,50,1,Fiber optic,1,1,One year,Electronic check,106.8,5347.95,3.56
0,Female,0,1,0,72,1,Fiber optic,0,1,Two year,Credit card (automatic),97.7,6869.7,3.256666666666667
1,Female,0,1,0,24,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),75.4,1747.85,2.5133333333333336
0,Male,0,0,0,11,0,DSL,1,0,Month-to-month,Electronic check,35.65,425.1,1.1883333333333332
0,Female,0,0,0,7,1,DSL,0,1,Month-to-month,Electronic check,66.85,458.1,2.228333333333333
0,Male,0,0,0,7,1,Fiber optic,0,1,Month-to-month,Electronic check,94.1,701.3,3.1366666666666663
0,Female,0,1,1,59,1,No,False,0,Two year,Mailed check,20.6,1286.0,0.6866666666666668
0,Male,0,1,1,66,0,DSL,0,1,Two year,Credit card (automatic),56.75,3708.4,1.8916666666666666
0,Female,0,1,1,72,1,No,False,0,Two year,Bank transfer (automatic),23.75,1679.25,0.7916666666666666
0,Male,1,1,0,33,1,Fiber optic,1,0,One year,Electronic check,93.55,3055.5,3.118333333333333
1,Female,1,1,0,66,1,DSL,0,1,Two year,Bank transfer (automatic),80.55,5265.1,2.685
0,Male,0,0,0,3,0,DSL,1,0,Month-to-month,Electronic check,30.4,82.15,1.0133333333333332
1,Female,0,0,0,11,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),97.85,1105.4,3.2616666666666663
0,Male,1,1,0,69,0,DSL,0,1,Two year,Credit card (automatic),56.55,3952.65,1.885
0,Female,0,1,1,24,1,No,False,0,Two year,Mailed check,19.7,452.55,0.6566666666666666
0,Female,0,0,0,31,1,No,False,0,Two year,Credit card (automatic),20.9,689.35,0.6966666666666667
0,Female,0,1,0,70,1,DSL,1,1,Two year,Credit card (automatic),94.8,6859.05,3.1599999999999997
1,Male,0,0,0,46,1,Fiber optic,0,0,Month-to-month,Electronic check,93.7,4154.8,3.1233333333333335
0,Female,0,0,0,1,1,DSL,0,0,Month-to-month,Credit card (automatic),44.55,44.55,1.4849999999999999
0,Female,0,1,1,68,0,DSL,1,1,Two year,Credit card (automatic),60.3,4109.0,2.01
1,Female,0,0,0,28,1,Fiber optic,0,0,Month-to-month,Electronic check,89.95,2625.55,2.9983333333333335
1,Male,0,0,0,12,1,DSL,1,0,Month-to-month,Bank transfer (automatic),50.25,593.75,1.675
1,Female,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,80.75,159.45,2.691666666666667
0,Male,0,1,1,62,1,DSL,1,0,One year,Credit card (automatic),71.4,4487.3,2.3800000000000003
1,Male,0,1,0,6,1,Fiber optic,0,0,Month-to-month,Electronic check,75.5,438.0,2.5166666666666666
0,Female,0,1,0,4,1,No,False,0,One year,Bank transfer (automatic),20.5,79.05,0.6833333333333333
0,Female,0,0,0,53,1,Fiber optic,0,0,Month-to-month,Electronic check,90.8,4921.2,3.0266666666666664
0,Female,1,0,0,32,1,Fiber optic,0,1,Month-to-month,Electronic check,90.95,2897.95,3.0316666666666667
0,Male,0,0,0,41,0,DSL,0,1,One year,Electronic check,51.35,2075.1,1.7116666666666667
0,Female,0,0,0,52,1,No,False,0,One year,Mailed check,20.65,1022.95,0.6883333333333332
0,Female,0,1,1,24,1,No,False,0,One year,Mailed check,19.9,533.5,0.6633333333333333
0,Female,0,1,1,72,1,DSL,1,1,Two year,Bank transfer (automatic),93.25,6688.95,3.1083333333333334
0,Female,0,1,1,14,1,DSL,1,1,Month-to-month,Credit card (automatic),80.45,1137.05,2.6816666666666666
1,Male,0,0,0,67,1,Fiber optic,1,1,One year,Bank transfer (automatic),118.35,7804.15,3.945
0,Female,0,1,0,21,1,DSL,1,1,One year,Mailed check,80.9,1714.95,2.6966666666666668
0,Male,0,1,0,71,1,DSL,1,1,Two year,Electronic check,83.2,6126.1,2.7733333333333334
0,Male,0,1,1,25,1,DSL,0,1,Month-to-month,Electronic check,60.35,1404.65,2.0116666666666667
0,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.25,20.25,675
0,Female,0,0,0,23,1,No,False,0,Month-to-month,Bank transfer (automatic),20.3,470.6,0.6766666666666666
0,Male,1,1,1,72,0,DSL,1,1,Two year,Bank transfer (automatic),64.8,4732.35,2.1599999999999997
0,Male,0,1,1,12,1,DSL,0,0,Month-to-month,Electronic check,49.2,571.15,1.6400000000000001
1,Male,0,0,0,22,0,DSL,0,0,One year,Bank transfer (automatic),43.75,903.6,1.4583333333333333
0,Male,0,1,0,70,1,DSL,1,0,Two year,Credit card (automatic),77.3,5498.2,2.5766666666666667
0,Male,0,1,1,72,1,Fiber optic,1,1,Two year,Bank transfer (automatic),114.55,8306.05,3.8183333333333334
0,Female,0,1,0,70,1,No,False,0,Two year,Bank transfer (automatic),26.0,2006.95,0.8666666666666667
0,Male,0,0,0,16,0,DSL,1,1,Two year,Mailed check,54.85,916.15,1.8283333333333334
0,Female,0,1,0,22,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),80.0,1706.45,2.6666666666666665
0,Male,0,1,1,5,1,Fiber optic,0,0,Month-to-month,Mailed check,90.35,434.5,3.0116666666666663
0,Male,0,0,1,1,1,No,False,0,Month-to-month,Mailed check,20.25,20.25,675
0,Female,0,1,1,69,1,Fiber optic,1,1,One year,Bank transfer (automatic),108.75,7493.05,3.625
0,Female,0,1,1,42,1,No,False,0,Two year,Mailed check,20.0,833.55,0.6666666666666666
0,Female,0,1,1,42,1,Fiber optic,1,1,Two year,Electronic check,100.4,4303.65,3.3466666666666667
0,Male,0,0,0,5,1,DSL,1,0,Month-to-month,Mailed check,55.75,266.95,1.8583333333333334
0,Female,0,1,0,72,1,DSL,1,1,Two year,Bank transfer (automatic),86.4,6058.95,2.8800000000000003
0,Male,0,0,1,39,1,No,False,0,Two year,Mailed check,25.0,1004.35,0.8333333333333334
0,Female,0,0,0,21,1,DSL,1,0,One year,Electronic check,60.25,1258.35,2.0083333333333333
0,Male,0,1,0,35,1,DSL,0,0,Month-to-month,Mailed check,61.0,2130.45,2.033333333333333
0,Male,0,1,1,35,1,DSL,1,0,Two year,Credit card (automatic),69.15,2490.15,2.305
0,Male,1,0,0,12,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),73.3,828.05,2.4433333333333334
0,Female,0,0,0,27,1,DSL,0,0,Month-to-month,Mailed check,56.7,1652.95,1.8900000000000001
0,Male,0,1,1,72,1,No,False,0,Two year,Bank transfer (automatic),25.0,1738.9,0.8333333333333334
0,Female,0,1,0,58,0,DSL,0,1,One year,Electronic check,45.35,2540.1,1.5116666666666667
1,Male,1,0,0,10,1,Fiber optic,0,0,Month-to-month,Electronic check,79.25,793.55,2.6416666666666666
0,Male,0,1,0,64,1,Fiber optic,0,0,One year,Bank transfer (automatic),89.45,5692.65,2.981666666666667
0,Female,0,1,1,71,1,No,False,0,Two year,Bank transfer (automatic),20.5,1500.95,0.6833333333333333
